ID,kommunekode,gas_x,gas_y,distance,fjernvarme_x,fjernvarme_y,road_dist
0a3f507c-0a9e-32b8-e044-0003ba298018,157,721672.2,6181665.16,18.27481600463114,721678.0,6181647.83,0.0
0a3f507b-f310-32b8-e044-0003ba298018,157,721593.58,6181794.87,39.6197236230958,721594.83,6181834.47,82.574
0a3f507b-decb-32b8-e044-0003ba298018,157,721677.16,6182262.24,18.74257186220234,721660.22,6182254.22,131.488
0a3f507b-de58-32b8-e044-0003ba298018,157,721409.82,6182199.72,42.26930919695856,721395.81,6182159.84,13.469
0a3f507b-eba9-32b8-e044-0003ba298018,157,720919.58,6182802.39,22.385881711742265,720904.12,6182818.58,0.0
0a3f507c-0f7c-32b8-e044-0003ba298018,157,721262.31,6182312.92,17.605558781099337,721263.05,6182330.51,0.0
0a3f507b-ebb6-32b8-e044-0003ba298018,157,720850.25,6182775.7,23.024721496843995,720868.88,6182789.23,61.635999999999996
0a3f507c-0a89-32b8-e044-0003ba298018,157,721452.92,6181705.61,18.046030034363604,721470.88,6181703.85,306.986
0a3f507b-f315-32b8-e044-0003ba298018,157,721626.85,6181742.87,44.065956247200646,721629.07,6181698.86,271.36
0a3f507b-de6f-32b8-e044-0003ba298018,157,721634.52,6182149.87,16.757651983251684,721649.19,6182157.97,0.0
0a3f507b-dec3-32b8-e044-0003ba298018,157,721628.94,6182310.8,29.36406817842781,721631.41,6182340.06,0.0
0a3f507b-d9e1-32b8-e044-0003ba298018,157,721834.82,6182316.49,76.71410887198577,721781.63,6182261.21,674.77
0a3f507b-e68f-32b8-e044-0003ba298018,157,721733.34,6181906.6,24.49817340110291,721711.08,6181896.37,64.34
0a3f507b-f4a3-32b8-e044-0003ba298018,157,721179.19,6182326.65,24.21890996758205,721190.53,6182305.25,190.985
0a3f507b-ded1-32b8-e044-0003ba298018,157,721286.59,6182449.92,36.0114217989785,721286.91,6182413.91,141.067
0a3f507b-eb9f-32b8-e044-0003ba298018,157,720973.4,6182727.31,23.031152815630403,720957.84,6182744.29,0.0
0a3f507b-e596-32b8-e044-0003ba298018,157,721355.97,6182098.46,17.472635748327864,721371.6,6182106.27,0.0
0a3f507c-0f87-32b8-e044-0003ba298018,157,721277.21,6182134.96,17.2672464509462,721279.04,6182152.13,81.299
0a3f507b-ed4d-32b8-e044-0003ba298018,157,721961.06,6181847.5,29.31478807728473,721953.34,6181875.78,0.0
0a3f507b-e5b1-32b8-e044-0003ba298018,157,721640.12,6182110.37,13.566742424105149,721653.54,6182112.36,0.0
0a3f507b-de69-32b8-e044-0003ba298018,157,721587.29,6182145.0,18.74703443214948,721600.72,6182158.08,289.38800000000003
0a3f507b-d9b7-32b8-e044-0003ba298018,157,722108.6,6181776.56,64.31244514085746,722045.85,6181762.47,418.738
0a3f507b-d9b3-32b8-e044-0003ba298018,157,722113.18,6181718.92,58.51203124153829,722056.85,6181734.75,544.654
0a3f507c-1059-32b8-e044-0003ba298018,157,721786.69,6181396.21,22.13820227584946,721807.79,6181402.91,102.125
0a3f507b-f324-32b8-e044-0003ba298018,157,721854.16,6181739.88,30.42872491575067,721884.48,6181737.31,0.0
0a3f507b-f4b7-32b8-e044-0003ba298018,157,721098.07,6181792.83,27.760871744227902,721071.11,6181786.21,595.62
0a3f507c-0aef-32b8-e044-0003ba298018,157,721715.31,6182314.45,19.554436836502727,721700.39,6182327.09,0.0
0a3f507b-de62-32b8-e044-0003ba298018,157,721526.58,6182189.6,22.25178195124446,721548.55,6182193.13,101.03900000000002
0a3f507b-d9c0-32b8-e044-0003ba298018,157,722039.82,6181973.58,99.12189364661634,722007.69,6181879.81,60.82000000000001
0a3f507b-ed58-32b8-e044-0003ba298018,157,722053.8,6181750.13,14.679172319903904,722045.85,6181762.47,41.778999999999996
0a3f507b-de5f-32b8-e044-0003ba298018,157,721462.19,6182155.67,27.5321085279524,721434.92,6182151.88,139.603
0a3f507c-0ae9-32b8-e044-0003ba298018,157,721650.58,6182373.61,19.795203964378548,721638.28,6182389.12,0.0
0a3f507b-f498-32b8-e044-0003ba298018,157,721094.47,6181992.59,13.86891848713677,721107.85,6181996.24,0.0
0a3f507b-d78c-32b8-e044-0003ba298018,157,721112.43,6181882.78,30.71492471092735,721125.68,6181910.49,0.0
0a3f507c-0ae0-32b8-e044-0003ba298018,157,721741.84,6182204.71,15.723056318698369,721727.03,6182199.43,0.0
0a3f507b-d91c-32b8-e044-0003ba298018,157,721676.31,6182488.05,35.940397883158425,721709.2,6182473.56,0.0
0a3f507b-d58c-32b8-e044-0003ba298018,157,721013.44,6182018.97,15.747650618828992,721006.78,6182033.24,0.0
0a3f507c-0f8c-32b8-e044-0003ba298018,157,721283.68,6182044.31,22.47840074315526,721293.96,6182024.32,0.0
0a3f507b-de4a-32b8-e044-0003ba298018,157,721294.4,6182185.42,26.47832509805175,721298.16,6182159.21,16.811
0a3f507b-e5a4-32b8-e044-0003ba298018,157,721479.95,6182108.56,17.393035962848494,721496.56,6182113.72,0.0
0a3f507c-0ac7-32b8-e044-0003ba298018,157,721413.13,6182518.38,21.156041690311408,721430.08,6182505.72,0.0
0a3f507b-deb3-32b8-e044-0003ba298018,157,721429.43,6182322.06,23.37921298913112,721444.03,6182303.8,186.498
0a3f507b-eba4-32b8-e044-0003ba298018,157,720948.68,6182753.2,12.778642337944977,720957.84,6182744.29,0.0
0a3f507c-0ab3-32b8-e044-0003ba298018,157,721913.95,6181655.32,36.34226740270884,721894.95,6181686.3,0.0
a1913ce9-6c2e-451c-b300-cc940f7d7506,157,721989.99,6181874.27,18.54674095356821,722007.69,6181879.81,18.892
0a3f507b-dec4-32b8-e044-0003ba298018,157,721604.68,6182253.08,28.96392583907188,721628.05,6182270.19,48.571
0a3f507b-dec6-32b8-e044-0003ba298018,157,721642.44,6182303.11,25.712117765616878,721664.97,6182315.5,54.859
